"MLS #","Cat","Status","Address","Zip Code","County","Structure Type","Total Finished SQFT","Beds","Bathrooms Full","Bathrooms Half","On Market Date","Close Date","List Price","Close Price","DOM","CDOM","Sale Type","Close Sale Type","Buyer Financing","Lot Size Acres","Year Built","New Construction YN","Year Major Reno/Remodel","Property Condition","Subdivision/Neighborhood","Legal Subdivision"
"VAKG2004594","RES","CLS","8253 Burrell Ln","22485","King George, VA","Detached","2,378","4","2","0","02/24/2024","03/22/24","$370,000.00","$372,000","6","6","Standard","Standard Sale","FHA","0.74","1970","No","2004","","NONE","RAPPAHANNOCK DIST"
"VAKG2004590","RES","CLS","12297 Hunters Run","22485","King George, VA","Detached","1,568","3","2","0","03/06/2024","04/05/24","$529,900.00","$524,900","19","19","Standard","Standard Sale","VA","17.17","1974","No","2021","","FORREST QUARTER","SHILOH DIST"
"VAKG2004584","RES","CLS","8260 Filmore Dr","22485","King George, VA","Detached","1,188","3","2","","03/22/2024","03/28/24","$328,000.00","$328,000","1","1","Standard","Standard Sale","FHA","0.00","1991","No","","","PRSIDENTIAL LAK","PRESIDENTIAL LAKES"
"VAKG2004564","RES","CLS","16476 School House Rd","22485","King George, VA","Manufactured","1,104","3","2","0","02/25/2024","03/15/24","$199,900.00","$181,650","11","11","Standard","Standard Sale","Cash","2.00","1993","No","","Below Average","NONE","POTOMAC DIST"
"VAKG2004570","RES","CLS","12115 Mitcheltree Ln","22485","King George, VA","Detached","1,578","3","2","","02/23/2024","03/21/24","$410,000.00","$410,000","9","9","Standard","Standard Sale","Conventional","2.08","2006","No","","Excellent","NONE AVAILABLE","HUNTERS RIDGE"
"VAKG2004556","RES","CLS","8153 Oak Wood Dr","22485","King George, VA","Detached","2,246","3","2","1","04/08/2024","04/26/24","$499,000.00","$495,000","54","54","Standard","Standard Sale","Conventional","1.20","2001","No","","Excellent","NONE","RAPPAHANNOCK DIST"
"VAKG2004558","RES","CLS","10063 Mulberry Ct","22485","King George, VA","Detached","3,138","3","2","","02/29/2024","04/26/24","$635,653.00","$651,113","19","19","Standard","Standard Sale","VA","0.92","2024","Yes","","Excellent","OAKWOOD ESTATES",""
"VAKG2004550","RES","CLS","16926 Richmond Ct","22485","King George, VA","Detached","3,600","4","3","1","03/22/2024","04/30/24","$510,000.00","$510,000","40","40","Standard","Standard Sale","VA","0.36","2005","No","2023","Very Good","CHATHAM  VILLAGE","CHATHAM VILLAGE"
"VAKG2004532","RES","CLS","5254 Gordon Dr","22485","King George, VA","Detached","1,365","4","2","","02/17/2024","03/06/24","$294,900.00","$300,000","3","3","Standard","Standard Sale","Cash","0.40","1980","No","","","DUCLOS","DAHLGREN DIST"
"VAKG2004356","RES","CLS","19149 Stoney Point Rd","22485","King George, VA","Detached","3,264","3","3","","02/12/2024","03/08/24","$530,000.00","$535,000","6","6","Standard","Standard Sale","Conventional","3.73","2000","No","","","NONE-NO HOA","SHILOH DIST"
"VAKG2004512","RES","CLS","14036 Washington Mill Rd","22485","King George, VA","Detached","1,000","2","1","","02/13/2024","02/26/24","$190,000.00","$210,000","8","8","Standard","Standard Sale","Cash","6.25","1946","No","","","NO HOA !!!","RAPPAHANNOCK DIST"
"VAKG2004534","RES","CLS","6385 Windsor Dr","22485","King George, VA","Detached","1,983","3","2","1","02/03/2024","02/29/24","$439,900.00","$400,000","2","2","Standard","Standard Sale","Conventional","1.37","1952","No","","","NONE","POTOMAC DIST"
"VAKG2004522","RES","CLS","11585 Hopyard Dr","22485","King George, VA","Detached","4,824","4","3","1","02/13/2024","03/08/24","$539,000.00","$539,000","8","8","Standard","Standard Sale","VA","0.30","2007","No","","","HOPYARD FARM","HOPYARD FARM"
"VAKG2004524","RES","CLS","11306 Shamrock Ln","22485","King George, VA","Detached","1,368","3","2","","02/27/2024","03/22/24","$435,000.00","$435,000","4","4","Standard","Standard Sale","Conventional","0.17","2021","No","","","HOPYARD FARM","RAPPAHANNOCK DIST"
"VAKG2004520","RES","CLS","10487 Millbank Rd","22485","King George, VA","Detached","1,032","2","1","","02/01/2024","03/22/24","$279,000.00","$279,000","2","2","Standard","Standard Sale","Conventional","0.46","1958","No","","","NONE","RAPPAHANNOCK DIST"
"VAKG2004516","RES","CLS","6710 Ginseng Ln","22485","King George, VA","Detached","3,221","4","3","1","02/11/2024","03/04/24","$574,900.00","$575,000","13","229","Standard","Standard Sale","Conventional","1.01","2023","Yes","","Excellent","CALEDON CROSSING","CALEDON CROSSING"
"VAKG2004448","RES","CLS","11296 Orchid Ln","22485","King George, VA","Detached","4,310","4","3","","02/06/2024","03/04/24","$679,900.00","$690,900","3","3","Standard","Standard Sale","VA","0.95","2017","No","","Excellent","OAKWOOD ESTATES","OAKWOOD ESTATES"
"VAKG2004514","RES","CLS","9635 Mohawk","22485","King George, VA","Detached","1,104","3","1","1","02/19/2024","03/15/24","$325,000.00","$318,000","22","22","Standard","Standard Sale","USDA","2.17","2001","No","","","CAYWOODS","CAYWOODS"
"VAKG2004502","RES","CLS","9196 Arcadia Dr","22485","King George, VA","Detached","2,768","4","2","1","03/11/2024","04/30/24","$593,941.00","$593,941","50","371","Standard","Standard Sale","Conventional","0.92","2024","Yes","","Excellent","NONE",""
"VAKG2004476","RES","CLS","6248 Carter Dr","22485","King George, VA","Detached","1,696","3","2","1","02/01/2024","03/29/24","$349,000.00","$366,000","3","3","Standard","Standard Sale","FHA","0.57","2002","No","","Good","PRESIDENTIAL LAKES","PRESIDENTIAL LAKES"
"VAKG2004498","RES","CLS","8606 Passapatanzy Rd","22485","King George, VA","Detached","2,324","4","2","1","01/23/2024","02/21/24","$405,000.00","$395,000","4","4","Standard","Standard Sale","FHA","0.37","2004","No","","","OAKLAND PARK","OAKLAND PARK"
"VAKG2004486","RES","CLS","8149 Wahoo Way","22485","King George, VA","Detached","2,272","4","3","1","01/31/2024","03/01/24","$625,000.00","$625,000","8","8","Standard","Standard Sale","Conventional","2.87","2024","Yes","","Excellent","NONE",""
"VAKG2004474","RES","CLS","11443 Camelot Ln","22485","King George, VA","Detached","3,447","3","3","1","01/23/2024","04/30/24","$589,900.00","$581,000","11","191","Standard","Standard Sale","Conventional","0.92","2023","Yes","","Excellent","NONE AVAILABLE",""
"VAKG2004470","RES","CLS","15464 Wellington Dr","22485","King George, VA","Detached","2,230","3","2","","01/12/2024","01/17/24","$430,000.00","$430,000","1","1","Standard","Standard Sale","Conventional","","1971","No","","Excellent","NONE AVAILABLE",""
"VAKG2004466","RES","CLS","7208 Sherwood Forest Dr","22485","King George, VA","Detached","2,750","5","3","","03/20/2024","03/13/24","$475,000.00","$475,000","12","12","Standard","Standard Sale","VA","1.27","2024","Yes","","Excellent","SHERWOOD FOREST","Sherwood Forest"
"VAKG2004430","RES","CLS","7195 Compass Ct","22485","King George, VA","Detached","2,372","4","3","1","01/28/2024","02/26/24","$749,900.00","$750,000","17","17","Standard","Standard Sale","Conventional","10.02","2022","No","","Excellent","POTOMAC LANDING",""
"VAKG2004450","RES","CLS","12260 Pomerary Dr","22485","King George, VA","Detached","2,736","5","4","0","03/19/2024","03/22/24","$850,000.00","$830,000","20","20","Standard","Standard Sale","VA","12.89","1972","No","","","NONE","SHILOH DIST"
"VAKG2004452","RES","CLS","9198 Arcadia Dr","22485","King George, VA","Detached","2,576","4","2","1","03/23/2024","05/01/24","$588,045.00","$575,922","75","371","Standard","Standard Sale","Conventional","1.01","2024","Yes","","Excellent","NONE",""
"VAKG2004442","RES","CLS","8129 Reagan Dr","22485","King George, VA","Detached","3,358","4","3","1","01/20/2024","02/23/24","$475,000.00","$475,000","9","9","Standard","Standard Sale","VA","0.86","2015","No","","","PRESIDENTIAL LAKES","PRESIDENTIAL LAKES"
"VAKG2004426","RES","CLS","11382 Caledon Rd","22485","King George, VA","Detached","1,791","3","2","","01/16/2024","02/05/24","$499,900.00","$510,000","3","3","Standard","Standard Sale","Conventional","2.09","1998","No","","Very Good","NONE","CALEDON PLACE"
"VAKG2004440","RES","CLS","7008 Hawkeye Dr","22485","King George, VA","Detached","2,975","5","3","1","","12/28/23","$464,990.00","$573,300","0","0","Standard","Standard Sale","VA","0.24","2023","Yes","","Excellent","HOPYARD FARM",""
"VAKG2004414","RES","CLS","6851 Ginseng Ln","22485","King George, VA","Detached","1,592","3","2","","02/09/2024","04/03/24","$525,000.00","$525,000","15","15","Standard","Standard Sale","Conventional","2.34","2021","No","","Excellent","CALEDON CROSSING","CALEDON CROSSING"
"VAKG2004400","RES","CLS","8904 Mullen Rd","22485","King George, VA","Detached","3,550","5","3","1","03/11/2024","04/26/24","$539,991.00","$530,000","67","67","Standard","Standard Sale","VA","0.34","2005","No","2022","Excellent","OAKLAND PARK","OAKLAND PARK"
"VAKG2004402","RES","CLS","7221 Washington Dr","22485","King George, VA","Detached","1,200","3","2","","01/31/2024","03/15/24","$329,900.00","$324,000","22","22","Standard","Standard Sale","Conventional","2.07","1995","No","","","PRESIDENTIAL LAKES","PRESIDENTIAL LAKES"
"VAKG2004422","RES","CLS","11482 Dairy Lane","22485","King George, VA","Detached","1,989","3","2","1","02/19/2024","03/18/24","$435,000.00","$430,000","46","111","Standard","Standard Sale","FHA","0.16","2022","No","","","HOPYARD FARM",""
"VAKG2004410","RES","CLS","6244 Bobcat Ln","22485","King George, VA","Detached","2,180","3","2","1","01/04/2024","04/24/24","$489,999.00","$489,999","113","113","Standard","Standard Sale","Conventional","0.17","","Yes","","Excellent","HOPYARD FARM",""
"VAKG2004406","RES","CLS","13400 James Madison Pkwy","22485","King George, VA","Detached","1,073","4","1","","03/19/2024","04/30/24","$274,900.00","$280,000","47","47","Standard","Standard Sale","VA","1.41","1951","No","","","NONE",""
"VAKG2004398","RES","CLS","13129 State Rd","22485","King George, VA","Detached","2,240","4","2","","03/12/2024","03/25/24","$154,900.00","$155,000","20","20","REO (Real Estate Owned)","REO (Real Estate Owned)","Cash","2.26","2001","No","","Major Rehab Needed","IVY HILL","RAPPAHANNOCK DIST"
"VAKG2004396","RES","CLS","10349 Mount Vernon Cir","22485","King George, VA","Detached","1,804","3","2","1","02/02/2024","03/11/24","$400,000.00","$400,000","14","14","Standard","Standard Sale","Conventional","0.52","2004","No","","","PRESIDENTIAL LAKES","PRESIDENTIAL LAKES"
"VAKG2004390","RES","CLS","13405 Dahlgren Rd","22485","King George, VA","Detached","851","2","1","","01/02/2024","01/19/24","$215,000.00","$215,000","1","1","Standard","Standard Sale","Cash","1.32","1972","No","","","NONE",""
"VAKG2004386","RES","CLS","6235 Bobcat Ln","22485","King George, VA","Detached","2,180","3","2","1","03/14/2024","03/28/24","$505,999.00","$465,000","74","74","Standard","Standard Sale","VA","0.17","2024","Yes","","Excellent","HOPYARD FARM",""
"VAKG2004384","RES","CLS","6276 Bobcat Ln","22485","King George, VA","Detached","2,180","4","3","1","02/23/2024","03/20/24","$499,999.00","$494,999","54","54","Standard","Standard Sale","VA","0.17","","Yes","","Excellent","HOPYARD",""
"VAKG2004382","RES","CLS","6275 Bobcat Ln","22485","King George, VA","Detached","2,180","4","2","1","01/01/2024","02/21/24","$469,999.00","$455,000","53","53","Standard","Standard Sale","VA","0.17","2024","Yes","","Excellent","HOPYARD FARM",""
"VAKG2004378","RES","CLS","11435 Ianthas Way","22485","King George, VA","Detached","4,233","5","3","1","01/09/2024","02/12/24","$499,900.00","$499,900","5","5","Standard","Standard Sale","Conventional","0.17","2014","No","","","HOPYARD FARM","HOPYARD FARM"
"VAKG2004368","RES","CLS","6137 McCarthy Dr","22485","King George, VA","Detached","4,137","4","3","1","02/20/2024","03/15/24","$499,000.00","$485,000","47","47","Standard","Standard Sale","FHA","0.22","2007","No","","","HOPYARD FARM","HOPYARD FARM"
"VAKG2004366","RES","CLS","6086 Neptune Ct","22485","King George, VA","Detached","3,100","4","3","1","01/17/2024","03/14/24","$1,349,000.00","$1,287,500","13","13","Standard","Standard Sale","Cash","0.36","1991","No","","Excellent","FAIRVIEW VILLAGE","FAIRVIEW BEACH DIST"
"VAKG2004362","RES","CLS","11487 Eds Dr","22485","King George, VA","Detached","2,728","3","2","","01/06/2024","02/06/24","$349,000.00","$350,000","3","3","Standard","Standard Sale","Conventional","1.08","1950","No","","Very Good","N/A","SHILOH DIST"
"VAKG2004330","RES","CLS","13393 Dahlgren Rd","22485","King George, VA","Detached","2,016","4","2","","01/23/2024","03/06/24","$339,000.00","$339,000","20","20","Standard","Standard Sale","Conventional","0.54","1974","No","","","NONE BUT CLOSE TO DAHLGREN","POTOMAC DIST"
"VAKG2004342","RES","CLS","6128 McCarthy Dr","22485","King George, VA","Detached","3,694","4","3","1","01/16/2024","02/14/24","$489,900.00","$500,000","14","14","Standard","Standard Sale","VA","0.17","2006","No","","Very Good","HOPYARD FARM","HOPYARD FARM"
"VAKG2004350","RES","CLS","8438 Gray Fox Ln","22485","King George, VA","Detached","4,168","4","4","1","12/13/2023","02/08/24","$699,900.00","$695,000","1","1","Standard","Standard Sale","Assume - Qualify","2.02","2005","No","","Very Good","FOX RUN","FOX RUN"
"VAKG2004080","RES","CLS","9248 Kings Highway","22485","King George, VA","Detached","1,387","3","3","","01/24/2024","03/08/24","$285,000.00","$280,000","47","47","Standard","Standard Sale","Conventional","0.35","1937","No","2019","","NONE AVAILABLE","RAPPAHANNOCK DIST"
"VAKG2004312","RES","CLS","10105 Worman Dr","22485","King George, VA","Detached","3,811","3","3","1","01/03/2024","02/09/24","$649,900.00","$645,000","34","34","Standard","Standard Sale","Conventional","10.44","2004","No","","Excellent","WORMAN ESTATES","WORMAN ESTATES"
"VAKG2004324","RES","CLS","9396 Alder Dr","22485","King George, VA","Detached","3,612","4","2","1","12/07/2023","01/16/24","$634,777.00","$630,000","7","125","Standard","Standard Sale","VA","0.92","2019","No","","","OAKWOOD ESTATES","OAKWOOD ESTATES"
"VAKG2004140","RES","CLS","9337 Michael Dr","22485","King George, VA","Detached","2,800","5","3","","12/07/2023","01/08/24","$470,000.00","$465,000","1","1","Standard","Standard Sale","Conventional","5.11","2023","Yes","","Excellent","INDIAN SPRINGS",""
"VAKG2004320","RES","CLS","4373 Savannah St","22485","King George, VA","Detached","1,200","3","2","","12/01/2023","12/29/23","$350,000.00","$350,000","2","2","Standard","Standard Sale","Conventional","0.48","1992","No","","","BAYBERRY ESTATES","BAYBERRY ESTATES"
"VAKG2004316","RES","CLS","14070 Ridge Rd","22485","King George, VA","Detached","1,152","3","1","","12/05/2023","12/15/23","$230,000.00","$225,000","7","7","Standard","Standard Sale","Cash","0.48","1946","No","","Good","SHILOH DIST","SHILOH DIST"
"VAKG2004314","RES","CLS","6474 Hawkeye Dr","22485","King George, VA","Detached","2,397","4","3","1","","11/21/23","$485,580.00","$485,580","0","0","Standard","Standard Sale","VA","0.15","2023","Yes","","Excellent","HOPYARD FARM SUBD",""
"VAKG2004200","RES","CLS","16832 Fairfax Dr","22485","King George, VA","Detached","4,232","5","4","1","12/06/2023","01/16/24","$511,700.00","$515,000","6","6","Standard","Standard Sale","VA","0.35","2006","No","","","CHATHAM VILLAGE","POTOMAC DIST"
"VAKG2004296","RES","CLS","9380 Caucus Dr","22485","King George, VA","Detached","2,445","4","2","2","12/08/2023","12/27/23","$399,997.00","$415,000","1","1","Standard","Standard Sale","Conventional","0.00","2007","No","","","PRESIDENTIAL LAKES","PRESIDENTIAL LAKES"
"VAKG2004294","RES","CLS","7480 Wahoo Way","22485","King George, VA","Detached","2,400","4","2","1","","11/18/23","$619,629.00","$619,629","1","1","Standard","Standard Sale","VA","6.29","2023","Yes","","Excellent","KING GEORGE COUNTY",""
"VAKG2004226","RES","CLS","6406 Dawes Dr","22485","King George, VA","Detached","3,182","5","3","1","03/06/2024","04/05/24","$475,000.00","$475,000","108","108","Standard","Standard Sale","VA","0.48","2003","No","","","PRESIDENTIAL LAKES","PRESIDENTIAL LAKES"
"VAKG2004292","RES","CLS","11258 Round Hill Estate Dr","22485","King George, VA","Detached","2,340","4","3","","12/15/2023","01/12/24","$429,900.00","$425,000","28","44","Standard","Standard Sale","USDA","2.22","2005","No","","","ROUNDHILL ESTATES","ROUND HILL ESTATES"
"VAKG2004288","RES","CLS","6268 Bobcat Ln","22485","King George, VA","Detached","1,790","3","2","","03/14/2024","03/29/24","$496,999.00","$486,819","122","122","Standard","Standard Sale","FHA","0.16","2024","Yes","","Excellent","HOPYARD FARM",""
"VAKG2004282","RES","CLS","6410 Windsor Dr","22485","King George, VA","Detached","3,187","3","3","","01/30/2024","02/29/24","$499,000.00","$500,000","76","76","Standard","Standard Sale","VA","2.25","1996","No","","Excellent","THE EST. AT SOCI","POTOMAC DIST"
"VAKG2004274","RES","CLS","4371 Danube Dr","22485","King George, VA","Detached","1,344","3","1","1","12/07/2023","01/05/24","$239,000.00","$240,000","5","5","Standard","Standard Sale","USDA","0.68","1972","No","","","BAYBERRY ESTATES","BAYBERRY ESTATES"
"VAKG2004276","RES","CLS","5353 Longbow Rd","22485","King George, VA","Detached","2,996","5","3","1","03/24/2024","04/22/24","$515,000.00","$515,000","136","136","Standard","Standard Sale","VA","0.25","2014","No","","Excellent","HOPYARD FARM","RAPPAHANNOCK DIST"
"VAKG2004264","RES","CLS","13006 State Rd","22485","King George, VA","Manufactured","1,288","3","2","","11/11/2023","11/30/23","$199,900.00","$208,000","5","5","Standard","Standard Sale","Cash","2.01","1998","No","","","PETERSON WOODS","PETERSON WOODS"
"VAKG2004236","RES","CLS","7515 Monroe Dr","22485","King George, VA","Detached","2,750","3","3","1","11/16/2023","01/24/24","$406,000.00","$406,000","14","14","Standard","Standard Sale","Conventional","0.46","2009","No","","Excellent","PRESIDENTIAL LAKES","PRESIDENTIAL LAKES"
"VAKG2004246","RES","CLS","10468 Lee St","22485","King George, VA","Detached","2,371","4","3","1","11/08/2023","03/29/24","$299,900.00","$300,000","7","7","Standard, Third Party Approval","Standard Sale","Cash","1.13","1999","No","","","EDEN ESTATES","EDEN ESTATES"
"VAKG2004248","RES","CLS","5177 Mallards Landing Dr","22485","King George, VA","Interior Row/Townhouse","1,965","4","3","1","12/16/2023","01/11/24","$305,000.00","$305,000","45","45","Standard","Standard Sale","VA","0.04","2007","No","","","MALLARDS LANDING","MALLARDS LANDING"
"VAKG2004244","RES","CLS","7386 Monroe Dr","22485","King George, VA","Detached","3,120","4","2","","11/22/2023","01/03/24","$425,000.00","$437,750","12","12","Standard","Standard Sale","FHA","1.62","2008","No","","Excellent","PRESIDENTIAL LAKES","PRESIDENTIAL LAKES"
"VAKG2004242","RES","CLS","11595 Hopyard Dr","22485","King George, VA","Detached","4,700","4","3","1","11/27/2023","12/21/23","$495,000.00","$500,000","5","5","Standard","Standard Sale","VA","0.30","2008","No","","Excellent","HOPYARD FARM","HOPYARD FARM"
"VAKG2004240","RES","CLS","1176 Garner Dr","22485","King George, VA","Detached","2,284","5","3","","11/22/2023","01/08/24","$379,900.00","$380,000","7","7","Standard","Standard Sale","Lease Purchase","0.37","1999","No","","Very Good","OAKLAND PARK","OAKLAND PARK"
"VAKG2004238","RES","CLS","9091 Arcadia Dr","22485","King George, VA","Detached","1,752","3","2","0","01/25/2024","02/07/24","$549,900.00","$549,900","85","85","Standard","Standard Sale","Cash","0.93","2023","Yes","","Excellent","NONE AVAILABLE",""
"VAKG2004222","RES","CLS","8064 Monroe Dr","22485","King George, VA","Detached","1,984","4","2","1","11/10/2023","12/04/23","$474,900.00","$474,900","10","10","Standard","Standard Sale","VA","0.51","2023","Yes","","Excellent","PRESIDENTIAL LAKES","PRESIDENTIAL LAKES"
"VAKG2004228","RES","CLS","6288 Bobcat Ln","22485","King George, VA","Detached","1,980","3","2","1","01/08/2024","01/30/24","$490,999.00","$439,999","70","70","Standard","Standard Sale","FHA","0.16","2023","Yes","","Excellent","HOPYARD FARM",""
"VAKG2004224","RES","CLS","6282 Bobcat Ln","22485","King George, VA","Detached","1,780","3","2","","10/31/2023","01/31/24","$449,999.00","$449,999","94","94","Standard","Standard Sale","Conventional","0.16","2023","Yes","","Excellent","HOPYARD FARM",""
"VAKG2004220","RES","CLS","4404 Savannah St","22485","King George, VA","Detached","2,129","3","3","","01/14/2024","02/16/24","$389,900.00","$385,000","70","70","REO (Real Estate Owned)","Standard Sale","Conventional","0.40","1986","No","","","BAYBERRY ESTATES","BAYBERRY ESTATES"
"VAKG2004078","RES","CLS","6154 McCarthy Dr","22485","King George, VA","Detached","3,887","5","3","1","11/13/2023","12/11/23","$495,000.00","$495,000","15","15","Standard","Standard Sale","Conventional","0.18","2010","No","","Good","HOPYARD FARM","HOPYARD FARM"
"VAKG2004204","RES","CLS","3311 Mathias Point Rd","22485","King George, VA","Detached","1,200","3","2","","01/27/2024","02/07/24","$230,000.00","$195,000","35","35","Standard","Standard Sale","Cash","1.42","1971","No","","Major Rehab Needed","POTOMAC DIST","POTOMAC DIST"
"VAKG2004202","RES","CLS","6297 Pointer Ln","22485","King George, VA","Detached","2,180","3","2","1","01/08/2024","01/24/24","$449,999.00","$449,999","76","76","Standard","Standard Sale","VA","0.19","2023","Yes","","Excellent","HOPYARD FARM",""
"VAKG2004198","RES","CLS","6287 Bobcat Ln","22485","King George, VA","Detached","2,180","3","2","1","02/19/2024","02/22/24","$455,999.00","$449,999","118","118","Standard","Standard Sale","FHA","0.15","2023","Yes","","Excellent","HOPYARD FARM",""
"VAKG2004196","RES","CLS","14080 Kings Hwy","22485","King George, VA","Detached","2,160","4","2","","12/15/2023","12/28/23","$359,999.00","$359,900","11","11","Standard","Standard Sale","FHA","6.56","1971","No","","","NONE","SHILOH DIST"
"VAKG2004160","RES","CLS","12062 Rundle Xing","22485","King George, VA","Detached","3,530","4","3","1","11/14/2023","11/30/23","$460,000.00","$460,000","25","90","Standard","Standard Sale","VA","0.20","2021","No","","Excellent","HOPYARD FARM","HOPYARD FARM"
